step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
1412,523664,5648,1.0725931409914524,0.0,0.6033519553072626
1413,524052,5652,0.605358317612025,0.0,0.6566265060240963
1414,524408,5656,0.9758834444829183,0.0,0.62
1415,524796,5660,1.6015109447809666,0.0,0.5539568345323741
1416,525184,5664,1.4307174111966097,0.0,0.5776173285198556
1417,525444,5668,0.8066697667067035,0.0,0.5630252100840336
1418,525832,5672,1.005051133664324,0.0,0.5424528301886793
1419,526060,5676,0.8693944085510469,0.0,0.5929203539823009
1420,526416,5680,0.6912837272435643,0.0,0.6527777777777778
1421,526900,5684,0.9383116099913682,0.0,0.5949367088607594
1422,527416,5688,1.0431228396434962,0.0,0.5437262357414449
1423,527708,5692,1.0815715773106058,0.0,0.559322033898305
1424,528064,5696,0.836197353787282,0.0,0.5987654320987654
1425,528420,5700,1.1614322374671378,0.0,0.51010101010101
1426,528808,5704,1.1627732636647554,0.0,0.5948275862068966
1427,529260,5708,1.1436846206645221,0.0,0.5787401574803149
1428,529488,5712,1.1606451634094006,0.0,0.5343511450381679
1429,529748,5716,0.8321059838869883,0.0,0.6120689655172413
1430,530136,5720,1.1553187070227726,0.0,0.5843137254901961
1431,530588,5724,1.2461280534597783,0.0,0.5778546712802768
1432,530912,5728,1.078637032932392,0.0,0.6504854368932039
1433,531332,5732,1.2773701996651114,0.0,0.6145833333333334
1434,531720,5736,0.8860749703001044,0.0,0.6
1435,532076,5740,1.2341666999003411,0.0,0.49214659685863876
1436,532304,5744,0.8588413653524497,0.0,0.6068376068376068
1437,532660,5748,1.1994293159050586,0.0,0.5522388059701493
1438,532984,5752,1.2544718724265813,0.0,0.5637254901960784
1439,533244,5756,1.1544292180982076,0.0,0.6035502958579881
1440,533504,5760,0.8180053197554594,0.0,0.5701754385964912
1441,534020,5764,1.003586420976277,0.0,0.5897435897435898
1442,534376,5768,0.855431110649469,0.0,0.5761589403973509
1443,534732,5772,1.1506884753893716,0.0,0.618421052631579
1444,535184,5776,0.895976355523369,0.0,0.6009389671361502
1445,535668,5780,0.9614159347522144,0.0,0.5775862068965517
1446,536024,5784,0.9479894823173874,0.0,0.5523255813953488
1447,536444,5788,0.7926140175893901,0.0,0.5714285714285714
1448,536736,5792,1.0825777333407154,0.0,0.5661375661375662
1449,537092,5796,1.0792960015852542,0.0,0.4880952380952381
1450,537512,5800,1.239693212778332,0.0,0.5555555555555556
1451,537804,5804,1.4125717826147817,0.0,0.5505050505050505
1452,538288,5808,1.4446711080756713,0.0,0.5377643504531722
1453,538612,5812,0.8107951773631192,0.0,0.6143790849673203
1454,538968,5816,0.8280616331949527,0.0,0.5892857142857143
1455,539324,5820,0.9493717328850678,0.0,0.5540540540540541
1456,539680,5824,1.226666126864053,0.0,0.5707762557077626
1457,540164,5828,0.8560416087664742,0.0,0.6275303643724697
1458,540424,5832,1.2525371139526078,0.0,0.5757575757575758
1459,540748,5836,1.0347317633616067,0.0,0.5698324022346368
1460,541136,5840,1.0982420267530044,0.0,0.6016597510373444
1461,541524,5844,0.9810705066011406,0.0,0.5734597156398105
1462,541944,5848,1.3626141735751984,0.0,0.5254901960784314
1463,542300,5852,1.3461371082941498,0.0,0.5381165919282511
1464,542752,5856,0.8682361120603966,0.0,0.6044444444444445
1465,543172,5860,0.980477320198792,0.0,0.6008583690987125
1466,543560,5864,1.0043463259467815,0.0,0.5707070707070707
1467,543916,5868,0.9510088520683394,0.0,0.6651376146788991
1468,544208,5872,0.9583215113733079,0.0,0.632183908045977
1469,544436,5876,1.11540521419294,0.0,0.5757575757575758
1470,544760,5880,1.2396183681083504,0.0,0.5351351351351351
1471,545084,5884,0.9876339353141148,0.0,0.5956284153005464
1472,545440,5888,0.7973180381437256,0.0,0.5323741007194245
1473,545796,5892,1.0228706801806202,0.0,0.5721925133689839
1474,546152,5896,1.2685486963085069,0.0,0.5471698113207547
1475,546476,5900,1.0199879170254136,0.0,0.475
1476,546896,5904,0.9508583142305429,0.0,0.5527638190954773
1477,547348,5908,1.2001965072103273,0.0,0.6241830065359477
1478,547800,5912,1.2742432511163961,0.0,0.5431654676258992
1479,548156,5916,1.0867956352861106,0.0,0.5952380952380952
1480,548576,5920,0.913800940104439,0.0,0.6176470588235294
1481,548932,5924,1.6528037643149027,0.0,0.51440329218107
1482,549384,5928,1.2171982972080198,0.0,0.5390334572490706
1483,549676,5932,0.9098835202487019,0.0,0.609271523178808
1484,549936,5936,0.9322247534748191,0.0,0.6153846153846154
1485,550196,5940,1.258567717970575,0.0,0.5740740740740741
1486,550520,5944,1.0410146654776693,0.0,0.6153846153846154
1487,550844,5948,1.1810527461512472,0.0,0.5634517766497462
1488,551296,5952,1.1998550414042854,0.0,0.5215686274509804
1489,551684,5956,1.0759239138734242,0.0,0.5639810426540285
1490,552232,5960,0.7093899732787331,0.0,0.5906976744186047
1491,552588,5964,1.053043772884314,0.0,0.6318681318681318
1492,552944,5968,0.6950785879457354,0.0,0.6918918918918919
1493,553236,5972,1.4069888226283365,0.0,0.5085714285714286
1494,553624,5976,1.2610630625094517,0.0,0.5021645021645021
1495,553980,5980,1.1213412304759762,0.0,0.6271929824561403
1496,554208,5984,1.013095308725368,0.0,0.625
1497,554596,5988,0.9802877725966336,0.0,0.5490196078431373
1498,554920,5992,1.3394506353995785,0.0,0.5605381165919282
1499,555372,5996,0.8119516853342033,0.0,0.6116071428571429
1500,555920,6000,0.8926582701869356,0.0,0.5737051792828686
1501,556308,6004,0.9547861485097741,0.0,0.5776699029126213
1502,556632,6008,0.9618173419525574,0.0,0.5977653631284916
1503,557180,6012,0.9144269028444985,0.0,0.5650224215246636
1504,557568,6016,0.942357681238089,0.0,0.521978021978022
1505,557988,6020,1.2675615758487935,0.0,0.6135458167330677
1506,558312,6024,1.2036041976763072,0.0,0.5763546798029556
1507,558604,6028,1.302871049400327,0.0,0.6102564102564103
1508,558864,6032,1.2157686858574526,0.0,0.577639751552795
1509,559284,6036,0.8121663287016445,0.0,0.5739644970414202
1510,559512,6040,1.2214708809252142,0.0,0.5506329113924051
1511,559836,6044,1.042165245659422,0.0,0.5469613259668509
1512,560160,6048,1.052420493306995,0.0,0.55625
1513,560516,6052,1.0438891071128216,0.0,0.5902439024390244
1514,560840,6056,1.065468192601044,0.0,0.6030150753768844
1515,561196,6060,1.2013865421917418,0.0,0.5728155339805825
1516,561552,6064,0.9509745886112739,0.0,0.5945945945945946
1517,561972,6068,0.9390767393523942,0.0,0.5515463917525774
1518,562264,6072,1.0997644783993594,0.0,0.5379310344827586
1519,562652,6076,1.3298028751500117,0.0,0.5082644628099173
1520,563104,6080,0.8999992987424833,0.0,0.47368421052631576
1521,563524,6084,1.0757158562073779,0.0,0.5605381165919282
1522,563912,6088,1.0588698744933325,0.0,0.5377358490566038
1523,564300,6092,0.8886183961128556,0.0,0.6538461538461539
1524,564560,6096,1.0299596498586283,0.0,0.627906976744186
1525,564948,6100,1.1008442377533942,0.0,0.6180257510729614
1526,565208,6104,1.099618249283731,0.0,0.6074074074074074
1527,565468,6108,1.146766646577399,0.0,0.5911949685534591
1528,565792,6112,1.3919633135806548,0.0,0.5700934579439252
1529,566052,6116,0.9903506241619374,0.0,0.5766423357664233
1530,566440,6120,1.3057257321130737,0.0,0.5043859649122807
1531,566860,6124,0.8962926570013281,0.0,0.6056338028169014
1532,567152,6128,1.0788303265554735,0.0,0.5741935483870968
1533,567604,6132,1.0477555131395202,0.0,0.5450236966824644
1534,567992,6136,1.0869810000707534,0.0,0.5761904761904761
1535,568316,6140,1.3701752649533219,0.0,0.5740740740740741
1536,568768,6144,0.9150735187181428,0.0,0.5662100456621004
1537,569156,6148,0.9700170539813273,0.0,0.6342592592592593
1538,569544,6152,1.3597338334019693,0.0,0.5551181102362205
1539,569836,6156,0.7393344163469546,0.0,0.6987951807228916
1540,570160,6160,0.9486230022867677,0.0,0.5652173913043478
1541,570612,6164,0.79227249733275,0.0,0.6053811659192825
1542,571000,6168,1.0401187758819992,0.0,0.6077586206896551
1543,571420,6172,1.2310337817146766,0.0,0.5
1544,571840,6176,1.079036125461427,0.0,0.5684647302904564
1545,572164,6180,1.040761452199342,0.0,0.5706521739130435
1546,572552,6184,1.1782637052917335,0.0,0.5508474576271186
1547,573004,6188,0.9552706516990741,0.0,0.5779816513761468
1548,573392,6192,0.9754956415948847,0.0,0.6540084388185654
1549,573716,6196,0.8935590308342171,0.0,0.5477707006369427
1550,574072,6200,0.9472333104746272,0.0,0.5379746835443038
1551,574492,6204,1.081422672130386,0.0,0.5584415584415584
1552,575008,6208,1.1029216968782334,0.0,0.5317460317460317
1553,575300,6212,1.0725427855915441,0.0,0.6069364161849711
1554,575592,6216,1.3882036377466758,0.0,0.5277777777777778
1555,575948,6220,1.01890485109552,0.0,0.5314285714285715
1556,576208,6224,1.0790889694190309,0.0,0.5434782608695652
1557,576564,6228,1.2415184706056275,0.0,0.5941422594142259
1558,577048,6232,1.1193210735069392,0.0,0.5899280575539568
1559,577404,6236,0.8600228622275452,0.0,0.6081871345029239
1560,577952,6240,0.720019487477656,0.0,0.6142131979695431
1561,578404,6244,1.0588129239975006,0.0,0.58
1562,578824,6248,1.0495066211207624,0.0,0.5882352941176471
1563,579212,6252,1.0192601227723312,0.0,0.585
1564,579568,6256,1.4328597957100582,0.0,0.5791505791505791
1565,580244,6260,0.6874668659375661,0.0,0.6008064516129032
1566,580792,6264,0.7599465831663988,0.0,0.6359832635983264
1567,581148,6268,1.2002573741514924,0.0,0.54
1568,581408,6272,1.1509587042093516,0.0,0.6139240506329114
1569,581828,6276,1.042987042743868,0.0,0.48292682926829267
1570,582088,6280,1.124472793594199,0.0,0.5378787878787878
1571,582508,6284,0.764793176737517,0.0,0.6225490196078431
1572,582928,6288,1.0290271307568002,0.0,0.5404040404040404
1573,583412,6292,0.6684561072451117,0.0,0.6086956521739131
1574,583768,6296,0.8144093994996697,0.0,0.6424870466321243
1575,584156,6300,0.8375698412743547,0.0,0.609375
1576,584416,6304,1.1339281463640851,0.0,0.5616438356164384
1577,584900,6308,0.9710055022322959,0.0,0.5688073394495413
1578,585320,6312,1.038996893555323,0.0,0.54337899543379
1579,585836,6316,1.1423773443485492,0.0,0.6076388888888888
1580,586256,6320,1.1060622597719183,0.0,0.5497835497835498
1581,586836,6324,1.1267215515000446,0.0,0.4838709677419355
1582,587160,6328,1.4350660274722542,0.0,0.5545454545454546
1583,587452,6332,1.312759527584477,0.0,0.5136612021857924
1584,587840,6336,1.0389150185819036,0.0,0.5549738219895288
1585,588324,6340,0.7974361364386028,0.0,0.5892857142857143
1586,588584,6344,0.8904308814119453,0.0,0.5827338129496403
1587,588876,6348,1.0004487403850808,0.0,0.577922077922078
1588,589360,6352,0.8578505998523129,0.0,0.5777777777777777
1589,589684,6356,1.3547235785012481,0.0,0.5353535353535354
1590,590136,6360,1.0438248320523706,0.0,0.6104417670682731
1591,590396,6364,0.9000246373457776,0.0,0.5491803278688525
1592,590688,6368,0.9017124572607074,0.0,0.5503355704697986
1593,590980,6372,1.31887477762312,0.0,0.5549738219895288
1594,591368,6376,1.1498113969013632,0.0,0.5757575757575758
1595,591692,6380,0.935759178657103,0.0,0.496551724137931
1596,592016,6384,1.169071455552882,0.0,0.5652173913043478
1597,592308,6388,0.848220858264349,0.0,0.6385542168674698
1598,592728,6392,1.3189527130394745,0.0,0.5282258064516129
1599,593084,6396,1.4318149919768306,0.0,0.5119617224880383
1600,593312,6400,0.9852400411500872,0.0,0.6402877697841727
1601,593668,6404,1.0622692808126009,0.0,0.5439560439560439
1602,594056,6408,1.193862091380636,0.0,0.574468085106383
1603,594604,6412,1.2308399952834363,0.0,0.5321100917431193
1604,594960,6416,1.286252215646492,0.0,0.5877192982456141
1605,595188,6420,1.1684557817691543,0.0,0.6363636363636364
1606,595512,6424,0.9954886703992052,0.0,0.6859903381642513
1607,595804,6428,1.430114471613513,0.0,0.5081967213114754
1608,596160,6432,0.9860094662539981,0.0,0.6055555555555555
1609,596548,6436,0.7512746171566022,0.0,0.6613756613756614
1610,596936,6440,1.498588106419242,0.0,0.5436507936507936
1611,597324,6444,1.1433736384938877,0.0,0.6270491803278688
1612,597712,6448,0.7182465228649842,0.0,0.6483516483516484
1613,597972,6452,1.050200926127197,0.0,0.6144578313253012
1614,598296,6456,0.8560528598799445,0.0,0.6013513513513513
1615,598524,6460,1.3242927018202184,0.0,0.5217391304347826
1616,598912,6464,0.8936992151275306,0.0,0.6525821596244131
1617,599332,6468,1.423276533743313,0.0,0.5392491467576792
1618,599656,6472,1.4881653821581675,0.0,0.4973821989528796
1619,600076,6476,0.6639099384146371,0.0,0.608433734939759
1620,600464,6480,1.393552919693396,0.0,0.5802919708029197
1621,600852,6484,0.8991202688713846,0.0,0.5665024630541872
1622,601368,6488,0.7489647612621241,0.0,0.5572139303482587
1623,601724,6492,1.0395709320976982,0.0,0.48520710059171596
1624,602016,6496,1.5268812642152443,0.0,0.43558282208588955
1625,602436,6500,0.9747216546674161,0.0,0.5794392523364486
1626,602760,6504,1.3767185339820898,0.0,0.5822784810126582
1627,603180,6508,1.09418053641433,0.0,0.5579399141630901
1628,603696,6512,0.788450431781809,0.0,0.5822222222222222
1629,604148,6516,1.09389192686816,0.0,0.5827067669172933
1630,604472,6520,1.5152653859639629,0.0,0.5
1631,604956,6524,1.4369899977494114,0.0,0.4844290657439446
1632,605344,6528,1.3398729333216648,0.0,0.5336134453781513
1633,605668,6532,1.465074065172781,0.0,0.515625
1634,605992,6536,1.265825011354613,0.0,0.5756097560975609
1635,606348,6540,1.1414974389198407,0.0,0.5431472081218274
1636,606736,6544,0.9323148997938263,0.0,0.5810055865921788
1637,607188,6548,0.9060292480066109,0.0,0.5592417061611374
1638,607672,6552,0.8928233466354872,0.0,0.5916666666666667
1639,608028,6556,1.0253613588876092,0.0,0.5684210526315789
1640,608480,6560,0.9250087859320854,0.0,0.5630630630630631
1641,608900,6564,1.040431737826385,0.0,0.5743801652892562
1642,609256,6568,0.9920198284320164,0.0,0.6028708133971292
1643,609580,6572,1.4013971979165152,0.0,0.5380952380952381
1644,610128,6576,0.7377013743922132,0.0,0.6044444444444445
1645,610516,6580,0.963169367261747,0.0,0.6059113300492611
1646,610840,6584,0.7843423459561855,0.0,0.6395348837209303
1647,611260,6588,1.1245865312470533,0.0,0.5691699604743083
1648,611616,6592,1.2897820395547908,0.0,0.5534883720930233
1649,612036,6596,1.1574844393783574,0.0,0.538135593220339
1650,612296,6600,1.1948154833200362,0.0,0.6190476190476191
1651,612684,6604,1.480039286698475,0.0,0.46638655462184875
1652,613136,6608,0.713594916634238,0.0,0.5722543352601156
1653,613684,6612,0.943748734773014,0.0,0.5814814814814815
1654,614360,6616,0.7405213566428651,0.0,0.5789473684210527
1655,614684,6620,1.184873419286083,0.0,0.5372340425531915
1656,615008,6624,1.4056482220112332,0.0,0.5123152709359606
1657,615460,6628,1.1860628199217085,0.0,0.5849056603773585
1658,615720,6632,1.082261510368046,0.0,0.5428571428571428
1659,616108,6636,1.3382233883238996,0.0,0.5238095238095238
1660,616592,6640,1.0668714209558616,0.0,0.6161971830985915
1661,616948,6644,0.7459308741836224,0.0,0.5244755244755245
1662,617272,6648,1.4051997659970457,0.0,0.5203619909502263
1663,617532,6652,1.2330303024777745,0.0,0.6324324324324324
1664,617824,6656,1.1770250342454165,0.0,0.5542168674698795
1665,618148,6660,1.439226332145694,0.0,0.5545851528384279
1666,618760,6664,0.9478737719409299,0.0,0.5880398671096345
1667,618988,6668,0.9773503143649059,0.0,0.6222222222222222
1668,619184,6672,1.0005528873333727,0.0,0.6435643564356436
1669,619508,6676,1.1044855883723195,0.0,0.5283018867924528
1670,619768,6680,0.7269608838840748,0.0,0.7071428571428572
1671,620220,6684,1.051649927401725,0.0,0.5635593220338984
1672,620512,6688,1.388453900624067,0.0,0.5469613259668509
1673,620836,6692,0.6594316449622284,0.0,0.6708074534161491
1674,621224,6696,1.2324997562054991,0.0,0.5733333333333334
1675,621484,6700,1.1384620227351787,0.0,0.5909090909090909
1676,621936,6704,1.2771583453481161,0.0,0.4752851711026616
1677,622420,6708,1.1244053815208674,0.0,0.5649122807017544
1678,622840,6712,1.1233045185798682,0.0,0.559322033898305
1679,623164,6716,1.4687280142421808,0.0,0.49
1680,623456,6720,1.2728750685283943,0.0,0.5222222222222223
1681,623812,6724,1.0873855044085032,0.0,0.5885416666666666
1682,624232,6728,0.8748902304250972,0.0,0.5081967213114754
1683,624652,6732,1.0150893164061212,0.0,0.5545023696682464
1684,624976,6736,1.3071831053211245,0.0,0.5841121495327103
1685,625300,6740,1.3514802718228212,0.0,0.5560975609756098
1686,625656,6744,1.1780204208904193,0.0,0.5253456221198156
1687,625980,6748,0.8885876214200262,0.0,0.6358381502890174
1688,626528,6752,1.0379263043416118,0.0,0.6403508771929824
1689,626884,6756,1.0037131192146402,0.0,0.6438356164383562
1690,627144,6760,0.90637736427297,0.0,0.6016260162601627
1691,627500,6764,0.7710554566479236,0.0,0.6257309941520468
1692,627792,6768,1.0929786998305886,0.0,0.5608108108108109
1693,628148,6772,1.1464940057753827,0.0,0.5970873786407767
1694,628472,6776,0.9294546413487133,0.0,0.5947712418300654
1695,628828,6780,1.0413212024945122,0.0,0.49333333333333335
1696,629184,6784,1.094475563436147,0.0,0.5572139303482587
1697,629700,6788,1.0827671249835784,0.0,0.545816733067729
1698,630024,6792,1.052165666802226,0.0,0.5449101796407185
1699,630316,6796,1.4632441777827334,0.0,0.5679611650485437
1700,630640,6800,1.1577256144133448,0.0,0.587378640776699
1701,630932,6804,0.8173230259122048,0.0,0.5923076923076923
1702,631256,6808,0.9089844872997738,0.0,0.591715976331361
1703,631548,6812,1.2007929759241223,0.0,0.5032258064516129
1704,631840,6816,1.0371786789213682,0.0,0.5555555555555556
1705,632164,6820,0.988176830686988,0.0,0.5617283950617284
1706,632520,6824,1.1594222800487157,0.0,0.5771144278606966
1707,632876,6828,1.0510825800394488,0.0,0.572972972972973
1708,633392,6832,1.0093409024975395,0.0,0.5781818181818181
1709,633780,6836,1.3969562556808672,0.0,0.4372093023255814
1710,634040,6840,1.4264029074013822,0.0,0.4909090909090909
1711,634524,6844,0.9584488938054705,0.0,0.5363636363636364
1712,634784,6848,1.4311505487197131,0.0,0.46099290780141844
1713,635044,6852,0.887412546421084,0.0,0.6293706293706294
1714,635496,6856,1.042217705458842,0.0,0.5952380952380952
1715,635820,6860,1.3926649181314477,0.0,0.5747663551401869
1716,636176,6864,1.0266270100053856,0.0,0.6127450980392157
1717,636532,6868,0.9020896000481703,0.0,0.6032608695652174
1718,636888,6872,0.8831930040174772,0.0,0.6171428571428571
1719,637212,6876,0.9530264692122474,0.0,0.6166666666666667
1720,637472,6880,1.1078863137692656,0.0,0.5401459854014599
1721,637732,6884,1.4527362352444384,0.0,0.503030303030303
1722,638088,6888,1.1603013903976651,0.0,0.5172413793103449
1723,638508,6892,1.4538113223505074,0.0,0.5608108108108109
1724,638864,6896,0.8483408072169202,0.0,0.5764705882352941
1725,639252,6900,1.282073595676211,0.0,0.5180180180180181
1726,639768,6904,0.9236340058099328,0.0,0.5560344827586207
1727,640156,6908,0.8900826021251677,0.0,0.6298076923076923
1728,640416,6912,1.3084411622562515,0.0,0.4965986394557823
1729,640676,6916,1.0111815248422613,0.0,0.6083333333333333
1730,641032,6920,1.2049677053779106,0.0,0.5714285714285714
1731,641452,6924,1.1703625333683685,0.0,0.5801526717557252
1732,641744,6928,1.0902335584087632,0.0,0.5403726708074534
1733,642036,6932,1.244740030768571,0.0,0.5752688172043011
1734,642296,6936,1.398165668255605,0.0,0.5209580838323353
1735,642684,6940,1.3236645094540218,0.0,0.5254237288135594
1736,643040,6944,1.3107335747986624,0.0,0.5943775100401606
1737,643364,6948,1.1702751379843825,0.0,0.5741626794258373
1738,643784,6952,0.9591969857316284,0.0,0.515625
1739,644108,6956,1.307679158971935,0.0,0.5752212389380531
1740,644560,6960,1.3133827776944158,0.0,0.5072992700729927
1741,644916,6964,1.3707303698557076,0.0,0.5136363636363637
1742,645208,6968,1.576122450568094,0.0,0.49171270718232046
1743,645532,6972,0.8552189429318986,0.0,0.5496688741721855
1744,645824,6976,1.175335266187008,0.0,0.5
1745,646212,6980,1.043864206230895,0.0,0.5198019801980198
1746,646568,6984,1.1414713214598753,0.0,0.558974358974359
1747,646924,6988,0.995450580172075,0.0,0.5376344086021505
