step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
3007,267388,12028,0.006289896398085564,1.0,1.0,,,,,
3008,267488,12032,0.007648400133502,1.0,1.0,,,,,
3009,267588,12036,0.007620201366902487,1.0,1.0,0.009137831823735496,1.0,1.0,,
3010,267656,12040,0.0070510552600054404,1.0,1.0,,,,,
3011,267756,12044,0.005861854164176349,1.0,1.0,,,,,
3012,267856,12048,0.01021745075683242,1.0,1.0,,,,,
3013,267956,12052,0.0052838851782077735,1.0,1.0,,,,,
3014,268024,12056,0.00873574387097733,1.0,1.0,,,,,
3015,268124,12060,0.024474660151318512,1.0,1.0,,,,,
3016,268192,12064,0.008654195855536386,1.0,1.0,,,,,
3017,268292,12068,0.0059612679054276895,1.0,1.0,0.007518588225448184,1.0,1.0,,
3018,268360,12072,0.008448643745562947,1.0,1.0,,,,,
3019,268428,12076,0.010832305390234751,1.0,1.0,,,,,
3020,268528,12080,0.007114070685669085,1.0,1.0,,,,,
3021,268628,12084,0.006985905730320024,1.0,1.0,,,,,
3022,268728,12088,0.008171121421346518,1.0,1.0,,,,,
3023,268796,12092,0.008693242405298918,1.0,1.0,,,,,
3024,268896,12096,0.00685257378314939,1.0,1.0,,,,,
3025,268964,12100,0.008305056207589843,1.0,1.0,0.0068264184371068385,1.0,1.0,,
3026,269064,12104,0.006524490816414451,1.0,1.0,,,,,
3027,269164,12108,0.007140047305539195,1.0,1.0,,,,,
3028,269264,12112,0.008133809213978984,1.0,1.0,,,,,
3029,269364,12116,0.004982049250648401,1.0,1.0,,,,,
3030,269464,12120,0.0095214016190684,1.0,1.0,,,,,
3031,269564,12124,0.00621575609346318,1.0,1.0,,,,,
3032,269664,12128,0.006815940040546309,1.0,1.0,,,,,
3033,269764,12132,0.008239787064009836,1.0,1.0,0.007535119004156363,1.0,1.0,,
3034,269864,12136,0.008799688739934482,1.0,1.0,,,,,
3035,269996,12140,0.005215101662956414,1.0,1.0,,,,,
3036,270064,12144,0.008316563191211017,1.0,1.0,,,,,
3037,270164,12148,0.007129415316814895,1.0,1.0,,,,,
3038,270264,12152,0.005542459335397325,1.0,1.0,,,,,
3039,270332,12156,0.008595115590686646,1.0,1.0,,,,,
3040,270400,12160,0.008255756573160652,1.0,1.0,,,,,
3041,270468,12164,0.007344856672973777,1.0,1.0,0.009594419721619403,1.0,1.0,,
3042,270536,12168,0.007942141483720919,1.0,1.0,,,,,
3043,270604,12172,0.009856761743727275,1.0,1.0,,,,,
3044,270672,12176,0.010146970140266377,1.0,1.0,,,,,
3045,270772,12180,0.006731687885880243,1.0,1.0,,,,,
3046,270840,12184,0.0088324229605864,1.0,1.0,,,,,
3047,270908,12188,0.008946253715756003,1.0,1.0,,,,,
3048,270976,12192,0.008561896861955489,1.0,1.0,,,,,
3049,271108,12196,0.010790070373665443,1.0,1.0,0.01255788654053049,1.0,1.0,,
3050,271176,12200,0.006071984596097479,1.0,1.0,,,,,
3051,271276,12204,0.009638683487551798,1.0,1.0,,,,,
3052,271344,12208,0.00730815239255719,1.0,1.0,,,,,
3053,271444,12212,0.008277611624740758,1.0,1.0,,,,,
3054,271544,12216,0.00950705857726253,1.0,1.0,,,,,
3055,271644,12220,0.008388495286051807,1.0,1.0,,,,,
3056,271744,12224,0.006909653602427852,1.0,1.0,,,,,
3057,271844,12228,0.005980168920877416,1.0,1.0,0.00833590011113614,1.0,1.0,,
3058,271912,12232,0.006306493711912254,1.0,1.0,,,,,
3059,271980,12236,0.007873962983499752,1.0,1.0,,,,,
3060,272048,12240,0.009267401366623317,1.0,1.0,,,,,
3061,272116,12244,0.009470690558501645,1.0,1.0,,,,,
3062,272216,12248,0.009130940969250219,1.0,1.0,,,,,
3063,272316,12252,0.006021947340633839,1.0,1.0,,,,,
3064,272416,12256,0.005784988647324857,1.0,1.0,,,,,
3065,272484,12260,0.011247702982228134,1.0,1.0,0.00873443317283531,1.0,1.0,,
3066,272584,12264,0.006212899523549899,1.0,1.0,,,,,
3067,272684,12268,0.0066271137294002845,1.0,1.0,,,,,
3068,272784,12272,0.009687231504036524,1.0,1.0,,,,,
3069,272852,12276,0.010393725721263538,1.0,1.0,,,,,
3070,272984,12280,0.006925035833498469,1.0,1.0,,,,,
3071,273052,12284,0.009027137933291556,1.0,1.0,,,,,
3072,273152,12288,0.007361749951616143,1.0,1.0,,,,,
3073,273284,12292,0.006755283368303253,1.0,1.0,0.0075606340536847946,1.0,1.0,,
3074,273352,12296,0.009935364763025234,1.0,1.0,,,,,
3075,273420,12300,0.010051103577624615,1.0,1.0,,,,,
3076,273520,12304,0.006557920401241213,1.0,1.0,,,,,
3077,273620,12308,0.006912609245774113,1.0,1.0,,,,,
3078,273688,12312,0.010609044433833929,1.0,1.0,,,,,
3079,273788,12316,0.006722207472978521,1.0,1.0,,,,,
3080,273856,12320,0.008723803072804088,1.0,1.0,,,,,
3081,273924,12324,0.008904633932488651,1.0,1.0,0.009739132865922925,1.0,1.0,,
3082,274024,12328,0.0066031686517567315,1.0,1.0,,,,,
3083,274124,12332,0.009182670866782322,1.0,1.0,,,,,
3084,274224,12336,0.0071439757822705984,1.0,1.0,,,,,
3085,274292,12340,0.007729396570523478,1.0,1.0,,,,,
3086,274392,12344,0.006052806067326155,1.0,1.0,,,,,
3087,274460,12348,0.00955084067396612,1.0,1.0,,,,,
3088,274560,12352,0.004419685277012538,1.0,1.0,,,,,
3089,274628,12356,0.007443473056989945,1.0,1.0,0.007557256805226302,1.0,1.0,,
3090,274728,12360,0.007782090409865817,1.0,1.0,,,,,
3091,274796,12364,0.009764314292061725,1.0,1.0,,,,,
3092,274896,12368,0.006302558894408843,1.0,1.0,,,,,
3093,274996,12372,0.0056193092343188285,1.0,1.0,,,,,
3094,275064,12376,0.009979738081541427,1.0,1.0,,,,,
3095,275132,12380,0.008863876935356528,1.0,1.0,,,,,
3096,275232,12384,0.008840064762207098,1.0,1.0,,,,,
3097,275300,12388,0.009553467074637043,1.0,1.0,0.006959396396725311,1.0,1.0,,
3098,275368,12392,0.006068504312387546,1.0,1.0,,,,,
3099,275436,12396,0.006483258168613872,1.0,1.0,,,,,
3100,275536,12400,0.0065915839546246005,1.0,1.0,,,,,
3101,275636,12404,0.00785848518592303,1.0,1.0,,,,,
3102,275736,12408,0.0061554495219832,1.0,1.0,,,,,
3103,275804,12412,0.007051673369305007,1.0,1.0,,,,,
3104,275904,12416,0.004888037435933181,1.0,1.0,,,,,
3105,276004,12420,0.007107023228601009,1.0,1.0,0.00761407884617654,1.0,1.0,,
3106,276072,12424,0.00874673357278212,1.0,1.0,,,,,
3107,276172,12428,0.009036819954506824,1.0,1.0,,,,,
3108,276240,12432,0.009387009771733689,1.0,1.0,,,,,
3109,276340,12436,0.0056339661376085814,1.0,1.0,,,,,
3110,276440,12440,0.0059457131923026435,1.0,1.0,,,,,
3111,276508,12444,0.010556808393961035,1.0,1.0,,,,,
3112,276576,12448,0.009576055400672911,1.0,1.0,,,,,
3113,276676,12452,0.009923963382662182,1.0,1.0,0.007568886719852798,1.0,1.0,,
3114,276776,12456,0.0067592765320064535,1.0,1.0,,,,,
3115,276876,12460,0.00937537187476051,1.0,1.0,,,,,
3116,276976,12464,0.007660406347105849,1.0,1.0,,,,,
3117,277076,12468,0.007253381059329249,1.0,1.0,,,,,
3118,277144,12472,0.010156762572258202,1.0,1.0,,,,,
3119,277244,12476,0.0072822353067149475,1.0,1.0,,,,,
3120,277312,12480,0.007239619729924272,1.0,1.0,,,,,
3121,277380,12484,0.008859758509261866,1.0,1.0,0.009441456890371569,1.0,1.0,,
3122,277480,12488,0.006196284975198314,1.0,1.0,,,,,
3123,277548,12492,0.007292293231696761,1.0,1.0,,,,,
3124,277648,12496,0.006445479084589464,1.0,1.0,,,,,
3125,277716,12500,0.011064341119084845,1.0,1.0,,,,,
3126,277816,12504,0.005343817832308939,1.0,1.0,,,,,
3127,277916,12508,0.005762061217222462,1.0,1.0,,,,,
3128,278016,12512,0.006610781975569608,1.0,1.0,,,,,
3129,278116,12516,0.007698549652891226,1.0,1.0,0.010698344694199875,1.0,1.0,,
3130,278248,12520,0.00604822363066674,1.0,1.0,,,,,
3131,278316,12524,0.011410297215330304,1.0,1.0,,,,,
3132,278384,12528,0.008010291017351819,1.0,1.0,,,,,
3133,278484,12532,0.0067993398279983346,1.0,1.0,,,,,
3134,278584,12536,0.018760950285513094,0.75,0.75,,,,,
3135,278684,12540,0.011734886434986816,1.0,1.0,,,,,
3136,278784,12544,0.008462011871852913,1.0,1.0,,,,,
3137,278852,12548,0.013387189133236463,1.0,1.0,0.008340046299943112,1.0,1.0,,
3138,278952,12552,0.006515494140521459,1.0,1.0,,,,,
3139,279052,12556,0.008722285231137617,1.0,1.0,,,,,
3140,279152,12560,0.00538645446279979,1.0,1.0,,,,,
3141,279252,12564,0.008250486992037906,1.0,1.0,,,,,
3142,279320,12568,0.01247131869479926,1.0,1.0,,,,,
3143,279420,12572,0.005709119978515863,1.0,1.0,,,,,
3144,279520,12576,0.006656650024857622,1.0,1.0,,,,,
3145,279588,12580,0.008472468054178676,1.0,1.0,0.008025706073817957,1.0,1.0,,
3146,279656,12584,0.009773238615087365,1.0,1.0,,,,,
3147,279724,12588,0.0076858576705825495,1.0,1.0,,,,,
3148,279824,12592,0.006376132531556303,1.0,1.0,,,,,
3149,279924,12596,0.00868900956617163,1.0,1.0,,,,,
3150,279992,12600,0.010326491219807537,1.0,1.0,,,,,
3151,280092,12604,0.007155393057249552,1.0,1.0,,,,,
3152,280192,12608,0.009510279483189865,1.0,1.0,,,,,
3153,280292,12612,0.007685124744285665,1.0,1.0,0.008360224376960872,1.0,1.0,,
3154,280392,12616,0.00585048333343167,1.0,1.0,,,,,
3155,280460,12620,0.007707344117904142,1.0,1.0,,,,,
3156,280528,12624,0.011277507937819564,1.0,1.0,,,,,
3157,280596,12628,0.00984757277877854,1.0,1.0,,,,,
3158,280696,12632,0.006358487032541595,1.0,1.0,,,,,
3159,280764,12636,0.012729098498366512,1.0,1.0,,,,,
3160,280864,12640,0.005827595912630461,1.0,1.0,,,,,
3161,280964,12644,0.00670629158567607,1.0,1.0,0.006856297997621823,1.0,1.0,,
3162,281064,12648,0.006787115421605847,1.0,1.0,,,,,
3163,281132,12652,0.006846014360076538,1.0,1.0,,,,,
3164,281232,12656,0.008523441880477094,1.0,1.0,,,,,
3165,281332,12660,0.007755324243151591,1.0,1.0,,,,,
3166,281432,12664,0.00967314722009604,1.0,1.0,,,,,
3167,281500,12668,0.009554237295238579,1.0,1.0,,,,,
3168,281600,12672,0.008079016384273245,1.0,1.0,,,,,
3169,281700,12676,0.006507216654891294,1.0,1.0,0.007491709819288133,1.0,1.0,,
3170,281768,12680,0.009075993697587848,1.0,1.0,,,,,
3171,281868,12684,0.008683066562028234,1.0,1.0,,,,,
3172,281968,12688,0.005792454704298157,1.0,1.0,,,,,
3173,282068,12692,0.006774377900314428,1.0,1.0,,,,,
3174,282168,12696,0.010127085120145362,1.0,1.0,,,,,
3175,282236,12700,0.009481577668425131,1.0,1.0,,,,,
3176,282304,12704,0.007848611212731525,1.0,1.0,,,,,
3177,282404,12708,0.006337279108608555,1.0,1.0,0.01084086491869229,1.0,1.0,,
3178,282504,12712,0.007736461353013246,1.0,1.0,,,,,
3179,282604,12716,0.009292331180749873,1.0,1.0,,,,,
3180,282704,12720,0.005039181935863345,1.0,1.0,,,,,
3181,282804,12724,0.007383185277917714,1.0,1.0,,,,,
3182,282904,12728,0.006750997844951978,1.0,1.0,,,,,
3183,283004,12732,0.008499282473900678,1.0,1.0,,,,,
3184,283072,12736,0.011862141388376985,1.0,1.0,,,,,
3185,283172,12740,0.009220755872863862,1.0,1.0,0.009285677322440334,1.0,1.0,,
3186,283272,12744,0.006093950879922735,1.0,1.0,,,,,
3187,283372,12748,0.007683783367541916,1.0,1.0,,,,,
3188,283440,12752,0.011188672335053412,1.0,1.0,,,,,
3189,283508,12756,0.013656148254575128,1.0,1.0,,,,,
3190,283576,12760,0.009745193217454401,1.0,1.0,,,,,
3191,283708,12764,0.006116561704732036,1.0,1.0,,,,,
3192,283776,12768,0.01018250263197416,1.0,1.0,,,,,
3193,283844,12772,0.009021443648685831,1.0,1.0,0.00811658167060628,1.0,1.0,,
3194,283944,12776,0.01060090277130603,1.0,1.0,,,,,
3195,284044,12780,0.01143538700263008,1.0,1.0,,,,,
3196,284144,12784,0.0075770458356901335,1.0,1.0,,,,,
3197,284244,12788,0.007900140653264031,1.0,1.0,,,,,
3198,284344,12792,0.006378358392046409,1.0,1.0,,,,,
3199,284444,12796,0.005889983877666178,1.0,1.0,,,,,
3200,284544,12800,0.006247966993911736,1.0,1.0,,,,,
3201,284612,12804,0.011305191947132087,1.0,1.0,0.007080186021507942,1.0,1.0,,
3202,284712,12808,0.005638078158589175,1.0,1.0,,,,,
3203,284812,12812,0.007909387429533203,1.0,1.0,,,,,
3204,284880,12816,0.007653258883695032,1.0,1.0,,,,,
3205,284980,12820,0.0060563344354392255,1.0,1.0,,,,,
3206,285080,12824,0.007681644028119289,1.0,1.0,,,,,
3207,285148,12828,0.01368434629944815,1.0,1.0,,,,,
3208,285216,12832,0.009990699232074402,1.0,1.0,,,,,
3209,285316,12836,0.006586447589421404,1.0,1.0,0.007006049861794815,1.0,1.0,,
3210,285416,12840,0.008557060155994995,1.0,1.0,,,,,
3211,285516,12844,0.00871941655437117,1.0,1.0,,,,,
3212,285616,12848,0.006537296006881945,1.0,1.0,,,,,
3213,285716,12852,0.005590960034083897,1.0,1.0,,,,,
3214,285784,12856,0.007080433122088224,1.0,1.0,,,,,
3215,285884,12860,0.005048574742946054,1.0,1.0,,,,,
3216,285984,12864,0.007306668693539377,1.0,1.0,,,,,
3217,286084,12868,0.008501958332279194,1.0,1.0,0.00934130098835908,1.0,1.0,,
3218,286152,12872,0.010951378250868976,1.0,1.0,,,,,
3219,286220,12876,0.010061465718808338,1.0,1.0,,,,,
3220,286288,12880,0.0062465294694781905,1.0,1.0,,,,,
3221,286388,12884,0.006313284741783675,1.0,1.0,,,,,
3222,286456,12888,0.01085196646288459,1.0,1.0,,,,,
3223,286556,12892,0.008932234825119659,1.0,1.0,,,,,
3224,286656,12896,0.008776220565059608,1.0,1.0,,,,,
3225,286756,12900,0.008148663114705055,1.0,1.0,0.0082788171532552,1.0,1.0,,
3226,286824,12904,0.010971788382183266,1.0,1.0,,,,,
3227,286924,12908,0.007205183187295177,1.0,1.0,,,,,
3228,286992,12912,0.008880073884810357,1.0,1.0,,,,,
3229,287092,12916,0.008532919863013884,1.0,1.0,,,,,
3230,287192,12920,0.004994427206404548,1.0,1.0,,,,,
3231,287260,12924,0.007743505746531981,1.0,1.0,,,,,
3232,287360,12928,0.009186039547778269,1.0,1.0,,,,,
3233,287428,12932,0.008741262079138215,1.0,1.0,0.00738274716240209,1.0,1.0,,
3234,287496,12936,0.008138560506934667,1.0,1.0,,,,,
3235,287596,12940,0.007565249337260743,1.0,1.0,,,,,
3236,287696,12944,0.0067193005049705325,1.0,1.0,,,,,
3237,287764,12948,0.008615690631150629,1.0,1.0,,,,,
3238,287864,12952,0.008778503751635585,1.0,1.0,,,,,
3239,287964,12956,0.005954597936681269,1.0,1.0,,,,,
3240,288032,12960,0.012813837299687806,1.0,1.0,,,,,
3241,288132,12964,0.0072922647818223635,1.0,1.0,0.011039184242756121,1.0,1.0,,
3242,288232,12968,0.007201044997413439,1.0,1.0,,,,,
3243,288300,12972,0.010672616680327563,1.0,1.0,,,,,
3244,288400,12976,0.005183969075029088,1.0,1.0,,,,,
3245,288500,12980,0.007031509634611646,1.0,1.0,,,,,
3246,288568,12984,0.008134596752632676,1.0,1.0,,,,,
3247,288668,12988,0.006835798509855096,1.0,1.0,,,,,
3248,288768,12992,0.005527802460516304,1.0,1.0,,,,,
3249,288868,12996,0.012480897822628805,1.0,1.0,0.009643468275821618,1.0,1.0,,
3250,288968,13000,0.008006315410425202,1.0,1.0,,,,,
3251,289068,13004,0.008078874110979465,1.0,1.0,,,,,
3252,289168,13008,0.00766046834038363,1.0,1.0,,,,,
3253,289268,13012,0.007744252343482951,1.0,1.0,,,,,
3254,289368,13016,0.008563727704128327,1.0,1.0,,,,,
3255,289468,13020,0.00798852395084751,1.0,1.0,,,,,
3256,289536,13024,0.008360537945690395,1.0,1.0,,,,,
3257,289604,13028,0.005967249738212956,1.0,1.0,0.009815713963766938,1.0,1.0,,
3258,289672,13032,0.009339656078163613,1.0,1.0,,,,,
3259,289772,13036,0.0077915208947951925,1.0,1.0,,,,,
3260,289872,13040,0.006990656822699368,1.0,1.0,,,,,
3261,289940,13044,0.006869924741966854,1.0,1.0,,,,,
3262,290040,13048,0.0072165248468595185,1.0,1.0,,,,,
3263,290140,13052,0.00877746990735081,1.0,1.0,,,,,
3264,290240,13056,0.00537066927908749,1.0,1.0,,,,,
3265,290340,13060,0.007173077813139271,1.0,1.0,0.01044399514306825,1.0,1.0,,
3266,290440,13064,0.008212461740890168,1.0,1.0,,,,,
3267,290540,13068,0.008445240695837318,1.0,1.0,,,,,
3268,290640,13072,0.011702218453732864,1.0,1.0,,,,,
3269,290772,13076,0.006196065754652976,1.0,1.0,,,,,
3270,290872,13080,0.008506552486943897,1.0,1.0,,,,,
3271,290940,13084,0.00829220809686632,1.0,1.0,,,,,
3272,291040,13088,0.009281740459134463,1.0,1.0,,,,,
3273,291140,13092,0.00831040851647733,1.0,1.0,0.00711650064703008,1.0,1.0,,
3274,291208,13096,0.007677937105389816,1.0,1.0,,,,,
3275,291276,13100,0.010458514405716811,1.0,1.0,,,,,
3276,291376,13104,0.0059096700524199275,1.0,1.0,,,,,
3277,291476,13108,0.00731200622880408,1.0,1.0,,,,,
3278,291576,13112,0.00716109276672133,1.0,1.0,,,,,
3279,291644,13116,0.007316156802018555,1.0,1.0,,,,,
3280,291712,13120,0.00754978505924015,1.0,1.0,,,,,
3281,291780,13124,0.008877811420686471,1.0,1.0,0.007347909883414338,1.0,1.0,,
3282,291880,13128,0.007419664668209028,1.0,1.0,,,,,
3283,291980,13132,0.00675976604816924,1.0,1.0,,,,,
3284,292048,13136,0.008178721912851473,1.0,1.0,,,,,
3285,292148,13140,0.006067568687496988,1.0,1.0,,,,,
3286,292216,13144,0.008432963726565249,1.0,1.0,,,,,
3287,292316,13148,0.006345999546100908,1.0,1.0,,,,,
3288,292384,13152,0.010298698375924288,1.0,1.0,,,,,
3289,292484,13156,0.00801313304320691,1.0,1.0,0.010917958641951343,1.0,1.0,,
3290,292584,13160,0.006049637966867558,1.0,1.0,,,,,
3291,292684,13164,0.006310099249177602,1.0,1.0,,,,,
3292,292784,13168,0.008776752982314992,1.0,1.0,,,,,
3293,292852,13172,0.008349173384836562,1.0,1.0,,,,,
3294,292952,13176,0.006404899388501614,1.0,1.0,,,,,
3295,293052,13180,0.007099157716945778,1.0,1.0,,,,,
3296,293120,13184,0.012242385640102358,1.0,1.0,,,,,
3297,293188,13188,0.006127605178907274,1.0,1.0,0.012942993062906395,1.0,1.0,,
3298,293256,13192,0.007831634777721632,1.0,1.0,,,,,
3299,293324,13196,0.008302994782727495,1.0,1.0,,,,,
3300,293392,13200,0.009546199451542564,1.0,1.0,,,,,
3301,293492,13204,0.007539772341433775,1.0,1.0,,,,,
3302,293560,13208,0.009444533054379462,1.0,1.0,,,,,
3303,293692,13212,0.005534623425619287,1.0,1.0,,,,,
3304,293792,13216,0.007357159054133717,1.0,1.0,,,,,
3305,293892,13220,0.010002629205695826,1.0,1.0,0.008005527288203071,1.0,1.0,,
3306,293960,13224,0.008801231205460027,1.0,1.0,,,,,
3307,294060,13228,0.008256984673946734,1.0,1.0,,,,,
3308,294160,13232,0.007678069377978149,1.0,1.0,,,,,
3309,294228,13236,0.010773546160746151,1.0,1.0,,,,,
3310,294296,13240,0.012349940097790864,1.0,1.0,,,,,
3311,294364,13244,0.008301709089253038,1.0,1.0,,,,,
3312,294432,13248,0.008658101622959899,1.0,1.0,,,,,
3313,294532,13252,0.005438016729566091,1.0,1.0,0.007239623780956208,1.0,1.0,,
3314,294632,13256,0.007144332656606688,1.0,1.0,,,,,
3315,294700,13260,0.008394220608330585,1.0,1.0,,,,,
3316,294768,13264,0.008482210207367303,1.0,1.0,,,,,
3317,294868,13268,0.007847248995719374,1.0,1.0,,,,,
3318,294936,13272,0.007213933404687793,1.0,1.0,,,,,
3319,295036,13276,0.009032699798550444,1.0,1.0,,,,,
3320,295104,13280,0.008788419790335808,1.0,1.0,,,,,
3321,295204,13284,0.005177931651098977,1.0,1.0,0.00697841422572381,1.0,1.0,,
3322,295304,13288,0.007286460972416364,1.0,1.0,,,,,
3323,295404,13292,0.007835315977127095,1.0,1.0,,,,,
3324,295504,13296,0.009583261711918188,1.0,1.0,,,,,
3325,295604,13300,0.007727415166848554,1.0,1.0,,,,,
3326,295672,13304,0.008223766390199644,1.0,1.0,,,,,
3327,295772,13308,0.009168540417494453,1.0,1.0,,,,,
3328,295840,13312,0.009720629949276685,1.0,1.0,,,,,
3329,295940,13316,0.0068684193993714384,1.0,1.0,0.006986904866438409,1.0,1.0,,
3330,296008,13320,0.006768684011223343,1.0,1.0,,,,,
3331,296076,13324,0.00772404359170558,1.0,1.0,,,,,
3332,296176,13328,0.005920643247172658,1.0,1.0,,,,,
3333,296244,13332,0.007382109935266144,1.0,1.0,,,,,
3334,296344,13336,0.009368407928389832,1.0,1.0,,,,,
3335,296444,13340,0.006902752597832015,1.0,1.0,,,,,
3336,296544,13344,0.0052875815490999395,1.0,1.0,,,,,
3337,296612,13348,0.011771960316304302,1.0,1.0,0.006716036946565254,1.0,1.0,,
3338,296712,13352,0.00621883541373208,1.0,1.0,,,,,
3339,296812,13356,0.006656966190897531,1.0,1.0,,,,,
3340,296912,13360,0.008218519903133012,1.0,1.0,,,,,
3341,296980,13364,0.010403322564792178,1.0,1.0,,,,,
3342,297048,13368,0.007926170167923914,1.0,1.0,,,,,
3343,297148,13372,0.006032545842585648,1.0,1.0,,,,,
3344,297216,13376,0.01344990562276635,1.0,1.0,,,,,
3345,297284,13380,0.007240014037009672,1.0,1.0,0.007495594640014502,1.0,1.0,,
3346,297384,13384,0.005867106749861435,1.0,1.0,,,,,
3347,297484,13388,0.006899991053950412,1.0,1.0,,,,,
3348,297584,13392,0.0071069436125569055,1.0,1.0,,,,,
3349,297684,13396,0.00785140804425036,1.0,1.0,,,,,
3350,297752,13400,0.007707696177138175,1.0,1.0,,,,,
3351,297820,13404,0.010704199526209948,1.0,1.0,,,,,
3352,297920,13408,0.008140561233737648,1.0,1.0,,,,,
3353,298020,13412,0.007159998902858764,1.0,1.0,0.008568332977698958,1.0,1.0,,
3354,298120,13416,0.007051444369660658,1.0,1.0,,,,,
3355,298188,13420,0.009882000343139057,1.0,1.0,,,,,
3356,298256,13424,0.010542849650914619,1.0,1.0,,,,,
3357,298356,13428,0.009039304755955066,1.0,1.0,,,,,
3358,298424,13432,0.007689445781337553,1.0,1.0,,,,,
3359,298524,13436,0.006956222765612666,1.0,1.0,,,,,
3360,298624,13440,0.04502568283513655,0.75,0.75,,,,,
3361,298724,13444,0.008676481050182852,1.0,1.0,0.00797597179923951,1.0,1.0,,
3362,298824,13448,0.005166733180517251,1.0,1.0,,,,,
3363,298892,13452,0.008283456459735349,1.0,1.0,,,,,
3364,298960,13456,0.008240143795656109,1.0,1.0,,,,,
3365,299028,13460,0.00925907699152475,1.0,1.0,,,,,
3366,299096,13464,0.006029685948613733,1.0,1.0,,,,,
3367,299164,13468,0.007982288966303415,1.0,1.0,,,,,
3368,299264,13472,0.009359183775112571,1.0,1.0,,,,,
3369,299332,13476,0.012812562565557357,1.0,1.0,0.007426136798036431,1.0,1.0,,
3370,299400,13480,0.007666606154572122,1.0,1.0,,,,,
3371,299468,13484,0.007679896731057738,1.0,1.0,,,,,
3372,299536,13488,0.008316475448017257,1.0,1.0,,,,,
3373,299636,13492,0.007720352400759983,1.0,1.0,,,,,
3374,299704,13496,0.0091060664161796,1.0,1.0,,,,,
3375,299804,13500,0.008827384276092497,1.0,1.0,,,,,
3376,299904,13504,0.008352090434945012,1.0,1.0,,,,,
3377,299972,13508,0.008816072119316799,1.0,1.0,0.006779381598113758,1.0,1.0,,
3378,300072,13512,0.005547587767377801,1.0,1.0,,,,,
3379,300140,13516,0.009469587429418594,1.0,1.0,,,,,
3380,300208,13520,0.009274512363694781,1.0,1.0,,,,,
3381,300308,13524,0.006545131429814811,1.0,1.0,,,,,
3382,300408,13528,0.007757832648522558,1.0,1.0,,,,,
3383,300476,13532,0.01103091960714984,1.0,1.0,,,,,
3384,300576,13536,0.00676778773864579,1.0,1.0,,,,,
3385,300644,13540,0.010920028770773272,1.0,1.0,0.009541013607373259,1.0,1.0,,
3386,300744,13544,0.009771901928378762,1.0,1.0,,,,,
3387,300876,13548,0.008454445600950607,1.0,1.0,,,,,
3388,300944,13552,0.006722363102733765,1.0,1.0,,,,,
3389,301044,13556,0.005727629418829612,1.0,1.0,,,,,
3390,301112,13560,0.011281913689401223,1.0,1.0,,,,,
3391,301212,13564,0.0075631789469335345,1.0,1.0,,,,,
3392,301312,13568,0.009330832124014516,1.0,1.0,,,,,
3393,301412,13572,0.007309466924892263,1.0,1.0,0.0073450877617152344,1.0,1.0,,
3394,301512,13576,0.007020450167990191,1.0,1.0,,,,,
3395,301612,13580,0.006688661467405838,1.0,1.0,,,,,
3396,301680,13584,0.009045037016556706,1.0,1.0,,,,,
3397,301748,13588,0.007524546857751915,1.0,1.0,,,,,
3398,301848,13592,0.008283666063546538,1.0,1.0,,,,,
3399,301916,13596,0.010594343466834173,1.0,1.0,,,,,
